,ABHD16A,ACAN,ACTBL2,ACTN2,ADARB1,ADH1B,ADSSL1,AGFG2,ALDH1A3,ALDH3A1,ALPL,ANG,ANLN,ANXA3,APCS,APOA4,APOC3,AQP1,ARF3,ARHGEF33,ARL15,ASPN,ATF2,ATP2B2,BGN,BNIP1,BSN,C12orf4,C1QA,C1QB,C1QC,C1QL1,C2CD4C,C8A,CA3,CA8,CALB1,CAMK2A,CAMKV,CAPS,CARNMT1,CBLN1,CCK,CCP110,CD163,CD34,CD5L,CDH1,CDH15,CES1,CHGA,CHGB,CHI3L1,CHL1,CKMT1A,CLIC6,CLU,CNDP1,CNN2,COL14A1,COL1A1,COL1A2,COL3A1,COL6A1,COL6A2,COL6A3,CPNE4,CRABP1,CRABP2,CRIP1,CROCC,CRYM,CSPG4,CSPG5,CTF1,CTNNA3,CTSH,CUL7,DAO,DBI,DCN,DEFA1B,DES,DHFR,DNER,DNMT3A,DPH1,DPT,DSG1,DSG2,DSP,E2F4,ECHDC3,EFEMP1,EFEMP2,EGFR,ELANE,ELAVL4,EMILIN2,ENO3,ENPP6,EPHA2,EPHA3,EPPK1,ERMN,EXT2,F13A1,FAM168A,FAM171A2,FAT2,FBLN2,FBLN5,FBN1,FBN2,FBP1,FBP2,FCGBP,FCN2,FGB,FGG,FHL2,FMOD,FN1,FRZB,FTL,GFRA1,GH1,GMPR,GPD1,GPNMB,GRID2,GRK5,GRM4,GRM5,GSTM5,HAPLN1,HAPLN2,HBG2,HIST2H3A,HLA-DPA1,HLA-DPB1,HLA-DRB1,HLA-DRB5,HMOX1,HOGA1,HPR,HTRA1,IDI1,IFI30,IGF2,IGFBP2,IGFBP5,IGSF1,INA,INTS8,IRS2,ISCA2,ISG15,ITGA2,ITIH1,ITIH3,ITPR1,JCHAIN,JUP,KCNIP4,KIAA1211L,KIF3C,KRT14,KRT15,KRT16,KRT17,KRT18,KRT19,KRT5,KRT6C,KRT7,KRT8,KRT80,KRT86,L1CAM,LBP,LCN2,LIG3,LIMK1,LOXL2,LRCH2,LRRN1,LTBP1,LTBP2,LTF,LTN1,LUM,LYZ,MAG,MAK16,MATN2,METTL7B,MFAP4,MMP9,MOG,MPO,MPP7,MT1G,MX1,NAPB,NCOA3,NDUFAF6,NEFH,NEU4,NFATC1,NFKBIA,NNMT,NOS1,NPTX2,NPTXR,NQO1,NRIP2,NTN1,OGN,OLFML3,OMD,OMG,OPALIN,OTX2,PCOLCE,PCP4L1,PDGFRA,PEA15,PHC3,PHF24,PI16,PLAT,PLBD1,PLCB3,PLIN2,PLLP,PLTP,POLE3,POLR3GL,POSTN,PPL,PPP1R14A,PPP1R1B,PRELP,PRPH,PRRT2,PTPRO,PTX3,PVALB,PVR,PYGM,QPRT,RAB11A,RAB33A,RAB3C,RCN3,RRAD,S100A1,S100A11,S100A12,S100A2,S100A9,SAA2-SAA4,SCG2,SCGN,SCRG1,SEPHS2,SFN,SIRT2,SLC12A7,SLC1A6,SLC2A3,SLC6A11,SLC8A2,SLIT2,SMG1,SMOC1,SNCAIP,SNCB,SORCS2,SPARCL1,SPP1,SPP2,STARD10,STX1A,SUSD5,SYN2,SYP,SYT1,SYT2,TANK,TENM3,TES,TFRC,TGFBI,TGM2,THBS1,THBS2,THBS3,THBS4,THSD4,TIMM23B,TIMP1,TMEM165,TMEM199,TNC,TNXB,TTLL4,TUSC2,UNG,VRK1,VSNL1,VTN,WDR20,XYLB,ZNF185,ALDH1A2,CALML3,CALML5,CCND2,COL7A1,CPS1,DSC2,DSG3,FABP4,FBLIM1,FMNL1,FREM2,GCHFR,GPR17,GPT,GYG2,ITPR3,KRT13,KRT31,KRT4,KRT6A,KRT6B,KRT75,KRT85,LGALS7B,MGST2,MT1M,NME5,NRGN,PKP1,PKP2,PTGIS,SCN4B,SERPINB5,SPAG6,SYT11,TPSAB1,AZU1,CD36,CFAP52,ELN,IGFBP3,NOB1,OLFML1,PARVB,RSPH4A,SPATA18,PZP,HCCS,HSPA12B,SERPINE1,ANGPTL2,MLH1,SLC35F1,ANXA8L1,CHD3,CPXM1,ENPP2,EYA3,FAM76B,FSTL5,FTSJ1,GLE1,ING3,INTS10,JAG1,KPTN,MAB21L1,MAN1B1,MED23,NCAPD2,NKRF,NME1,NOP2,NRM,OTUD4,PGS1,RRP1B,SETD2,SUFU,TDP2,TMCC1,YRDC,ZNF219,Survival.months,Survival.status,Subtype
7316-1781,23.14413673047798,23.78489286905698,23.925983664165912,22.677262896145372,19.44904355040868,20.97801837715338,21.10542791001205,21.532591154080947,21.858410030225816,18.664149113019903,20.50344237748714,18.54732064133529,20.10091293874183,22.660215528246628,23.902719554680026,25.01520625449213,22.06842463491428,21.588934275930374,18.027453027913737,16.098230971797868,19.153101670507272,21.21665709972936,21.43754057218061,22.391368218852133,24.54393044537388,20.8848180299657,21.98453055046848,18.403813344560913,21.42931791631273,23.6036755648816,23.97297703365758,21.335283151624942,17.088878550195798,23.16197528767752,23.404601271146408,21.16977045624672,22.934722832651943,23.634750787411456,21.83236486879664,24.52039514672368,18.199813009133916,17.78532981298118,17.774301443158876,18.176741688572672,22.719972911553462,18.52289069060341,22.36774756689617,20.402939351519308,15.159229059078902,22.862760372094183,21.63020665089357,22.03441959699329,24.73895151567012,22.913555203687118,23.54656956440313,22.30679624082265,26.243844054196604,20.96882316974062,24.50187240528045,24.867630903150847,24.910059908838743,25.11203506289617,22.567727495065625,24.62339501747064,23.35515974619473,24.19165159582399,19.175185759539016,22.41627442990921,21.4358490228173,22.63920554757515,23.775377481492384,23.932727206410217,23.06622891336,19.969209524763443,17.470694655498104,21.11391000554952,22.948461119786177,17.866303983184782,20.804933433543702,23.323847491371183,23.891706718191244,25.8407787488458,21.68276523083808,20.091315935839166,18.556756492893808,19.00309028328609,17.533388151362434,21.954019564815827,23.37973427614692,19.10038477011157,22.97637485027671,15.810670077088428,18.233698283571716,23.25412860014464,23.56719836403703,22.199277981103,21.972657046394815,16.62445934439678,22.19789592887717,22.7548746741542,21.803114879050213,18.242448153257627,17.013947849553052,20.683066967317217,21.30592161591495,16.697397132976572,24.07733835617243,18.512549517789786,18.280946163730885,19.543848504950528,22.608831099104798,22.13383094276794,24.823745113403373,24.00435760053622,22.54364497277814,23.32705695332719,23.199026472847155,17.06525992627117,27.040411529641418,27.07479235190313,22.01047576788869,21.889887214092628,26.92516747635213,20.47490075058643,27.48618021465467,18.94825502260778,26.445088953576764,22.67873740130177,23.30512475507587,23.979733677770973,19.2103194298063,18.113351009939375,16.828555197222624,20.826234596432545,19.891234508597094,22.833120053085125,20.72452044230464,28.230652694460005,21.082336073248232,22.2968094908492,24.97194363931501,23.89453979125348,22.904733525470554,21.247834380340336,21.765769487966576,21.975906006284905,22.54110598677664,23.37622808483045,22.07990089659606,19.81865575014178,24.3644300221242,21.25171233873216,21.645467877792974,25.73464448559364,16.88338190112888,19.82270597468104,17.55722086126705,25.38519363514675,22.03454374175356,25.76881255365401,22.67458150826233,19.93764597666563,22.9681187644704,23.283674386610475,17.610072288961714,17.97146506111324,17.36268150065212,25.472892346019144,21.436401804921687,22.62631070375513,23.70971548849093,22.38313836787683,24.421430856522363,25.60699191230609,24.167075719721485,21.641700457906413,22.96940888281767,18.655440355707636,22.12905120654179,21.64943483246594,21.34980189717181,22.75731690916277,21.31132802969706,19.04164358223364,18.691236953549133,18.473388732068084,18.04984015522379,20.301841989232283,22.653620804432805,24.92792397169,18.9054438696858,26.02901689330953,24.308931332711577,20.912682638695944,19.678941208388306,21.881444408527518,23.36676711938583,22.01016563350891,21.79251978780415,23.54393154271297,22.44295473372757,16.36198020841621,19.05066044936594,23.11320012035529,22.95933726630052,18.380399617136394,16.694355533582478,23.010757614678088,15.378325827820602,18.62977879108294,18.078815963149022,22.419662214616142,20.088875143799275,19.77631686827567,20.396540664430997,26.513808005869297,19.015775304655524,23.09835839169607,24.88056236876705,21.83879696849438,20.15221411020025,22.19888502670438,18.521758871979618,17.47555524285444,21.546819599484326,19.017502745209498,22.341120652167625,23.916020655889408,17.383451847138584,20.40945129285073,21.899073665407187,18.757480049384153,21.07982916658988,23.299397791358743,23.50068322196097,19.223487008427465,23.57023528767799,20.0930504011309,17.74230083689104,23.73153634290132,20.13228622997728,20.967053051294776,20.327143779530644,24.89143697187854,26.94630746340567,22.102635952778908,19.01114410836802,22.523387232843195,20.485958245832933,19.720322475388702,22.056851525867128,23.18754467617713,17.834124854477196,19.362145655935265,21.030960315690557,21.5167180603451,17.084737042902685,23.49156457757624,23.595245860901223,22.024813330243543,19.56786263808856,24.50027244593937,23.57550255767457,22.532159755831987,19.42039456607014,20.27200905997884,22.736995206843737,21.05524465442195,23.948213477360092,18.83745168664107,17.763597969213347,23.278087147904778,20.532114400233024,20.699818401886414,21.70404767318062,18.993875323733715,22.267073518606864,16.89851621522084,22.97936700170804,21.1803541498108,23.765504238914364,26.45762586366801,20.455045589224724,21.645334538596583,22.971425501766195,19.554031292945883,23.5826161721674,24.046041124823613,24.21058302291353,19.612535094575204,17.97310822057423,17.739599061981682,21.86386835877664,26.509348238120968,24.356770177567,23.98056185694398,23.919171064763365,20.585547560549,22.517442175715797,20.81987506811037,18.99556402371861,18.624358223508867,23.02156162676347,20.941390080657985,18.14021544746936,25.45151660866042,21.830393314161235,23.072626553349096,17.83019951231138,19.44947149981653,19.120048811200792,23.641455583908133,26.376978939305324,18.868055284492247,18.407094076739895,21.66552673382497,20.10175510691078,19.622365715164992,18.68604985121102,19.382504654461485,21.209516220349848,19.17882988083397,19.049955167525948,18.564833722698772,21.27651371020457,20.28911632196725,20.4451065510066,23.449027300893185,19.72368379203137,18.959589786508207,19.19977223695534,20.42344655063229,17.542780696823446,21.30112681125558,19.344947454967855,18.242125393021755,22.07191265188337,19.21657524179056,21.700488441837724,17.975669475814325,19.06802426264179,19.045056939212643,18.460928178557502,17.82937635222533,20.399022968368893,18.921573070684232,20.75834367611178,17.664686980399452,19.095550600535926,19.00054098792068,19.421985174887492,20.66417935010794,19.655265697106223,20.974842919693305,19.842578229700745,18.380998180359136,18.98257186128261,19.56091082903635,18.4243598363034,19.75772307581711,18.13742181757173,18.9116006502705,17.67696060630988,18.583015691525315,18.595221576709925,21.211928596267736,18.152294431974312,19.00565928911711,19.500059385884356,15.390095752506028,22.96437508321779,18.227385224733002,18.451663456371406,17.624799450155013,16.614600603120504,19.738638731882453,17.179995791894758,17.4694966724723,17.67189955074842,18.814814648872492,18.381763718306868,20.847911786152185,16.8306677465183,18.291422902527568,18.2150023849739,17.478524385788628,17.932429988122852,18.263872902603286,20.403836818929147,18.112720717021386,19.652153164581183,17.067114702934887,17.259163610612124,18.80474677437708,18.06834407143508,16.936189920187797,16.2933005536013,18.147170697450658,18.147170697450658,15.348850106416227,14.433333333333334,1,0
7316-1790,22.04890961718092,23.19267944607596,23.337136573057546,21.31266875085168,19.760142239633762,19.05920411308922,20.985026254322012,21.660605347366527,22.123848473026925,19.69806839734318,21.08380150390599,19.28315880802059,21.944252913843812,23.04060534773016,23.86622317025768,25.58368158152064,21.301842523485107,22.46072348931325,17.34769255481506,14.49475760140664,20.667606339758468,20.520348631878125,21.339897336880217,23.335931412794647,24.43866364738318,21.167284231806505,21.971632035778104,18.471482889590792,21.747703551342138,23.89248949433359,24.189992760675587,20.12249833213279,18.129864608095772,23.33642180067491,24.552991668816347,22.12539186846407,24.496751135739665,25.077346303474343,22.45378468673809,27.020531607409765,18.58964334196425,18.11782993022942,17.894234679684455,17.693708546329194,22.979761085244732,18.403494196674263,22.845534278599317,20.79251795436969,12.782035038976874,20.66955311906904,19.904975065982224,21.36990175443604,23.227104964408458,23.218032983216418,24.97657388992814,22.535762958373947,26.911868609647936,20.13339033516837,22.9747810907207,24.01475411384358,23.951183711662893,23.555658254566676,22.57553189900356,24.66050217418184,23.60539243301095,24.72238907746031,19.440549780234495,23.70887599208064,22.536325771479984,23.16917672015938,24.4656515687471,24.445729027530227,23.333357321941257,20.464301478891088,18.004021913341802,20.415558769691764,22.54587017270065,15.443766566719225,20.97120909068741,23.417132519500974,23.644501203088456,24.851341513571445,21.830932017862185,19.258510485572316,18.24108257988389,18.970416715236038,18.009890454852705,22.50956926871905,23.105578441975812,19.850085611318853,23.52841820106284,15.75970775313429,18.536199846046376,23.22876030081221,21.75578474981586,21.258857783850896,21.479856400993867,17.834921649248614,22.42984929898047,22.200934262558484,21.87633881862825,18.280633737512535,17.865311047071632,21.79327814092827,21.196989925513638,16.708649347428754,24.138475726119307,18.78873054654016,19.074075269536014,18.603116553911143,22.088357123695285,22.86506210764273,22.758019070650946,19.3134193631692,21.79833716222988,23.508907020365843,22.70179923783144,17.743702808966738,27.59689744961449,27.631265410317592,22.143670469994763,22.34728934536218,27.053461308627025,20.229788988824957,26.732178317474705,19.35025470440709,22.59212249496666,23.79155937679901,23.775946213004776,24.11951809343928,20.176632891871247,17.056753067493098,15.780159130582517,20.492510755711532,20.785553980441264,26.8042302024144,21.60252403729825,30.487724242214444,21.958670418406925,21.990858087743096,24.07088971667154,24.35427133025689,21.821127882388165,21.246018629279348,21.05060857306436,22.22781518873964,23.096076132028088,23.18782448504963,22.966613927908863,20.559032797556483,22.86509549903917,20.803503946489677,21.45327505026075,25.845219007527444,16.926759486489672,19.790172075904902,17.82902516609913,23.844556282739145,22.99003761122208,26.03543353065092,23.04704069413041,21.98802065829442,22.55473141690508,23.068060954657305,17.876834744033015,18.84742276085175,16.279374319950648,26.523852999804024,21.21438262988877,23.344972864738807,25.31034584217748,22.063117964545164,26.172710945622843,26.73741851837082,24.96176592619344,21.841456657316154,24.040574277866536,19.280587229481043,21.745397824066515,22.71201590953099,22.208396113034095,22.433286356810605,20.0375523955462,18.743718479784874,18.2899515868251,18.404085621284526,17.95503494416892,20.91216704969661,21.49063364236059,24.95376238514734,18.46003889348579,25.805355035120854,23.55607019502076,22.21684490357666,20.204672435872634,21.84601255857639,22.61470521493301,23.413675574396752,21.95302984371837,24.342519133707547,22.69290637640363,16.00647982468046,18.749875462414924,23.595272494232663,23.789637510299343,17.735644713909426,16.175763275005842,24.251180734599515,16.716169144360773,18.599642575035926,18.31105410439228,23.347638695462766,20.99001055283738,20.88423668678631,20.96177758874046,23.831842407711058,17.80474640266982,22.055856764656717,24.268774835615908,21.894923376308466,19.213331717833995,23.012227689953228,19.857248718103826,18.045618859617306,21.854525398539263,18.973742069490047,21.883118603508265,23.845566135230747,17.551596176983708,21.71951368394605,21.6846865323339,19.284753510717877,19.811389003136547,23.17883467977839,23.122070610013843,19.678260896463684,22.72255112742406,20.153808427192335,17.699740379630963,22.840045746808027,22.171970368717886,20.5642993585563,21.89440471963188,24.400435698768472,23.1490125680338,22.75752124363952,18.86029821796268,24.53405125726113,21.10510507723056,19.264505704401284,23.91060996459966,25.17550735874013,17.541219405844917,19.425008850776912,22.39275305323799,21.499250205663476,17.779292156392867,23.552976446119985,23.30948038852334,21.597654006376956,21.10093394221844,24.34950568786973,23.28509636099951,22.175094570937684,19.1990337117972,20.623250332517888,20.60803339058092,21.81220035807184,24.096391206962107,20.092276898314996,17.588956584009175,23.51410674457982,22.136476988921757,21.67858371628241,20.132992809825065,19.05563843433879,22.15138848781296,17.854303940248062,23.96760622441689,18.542455035371407,22.915702042991008,24.419437148296826,20.239437449183136,20.919296545210408,24.12963809649901,19.902260713392508,24.682031688780352,24.775552859620856,24.834559469549035,20.5826533445764,18.045803364770407,17.978883451037504,22.05006084054781,25.70695926967381,24.545856511045343,24.259994170905685,25.42547117576095,20.615571110830714,20.722108524449386,21.532582790881428,20.078277458816643,19.035063977613877,22.8111428422564,21.046322321878677,18.117025388754524,26.080157531943108,21.18480643489133,23.524041662506544,17.779530788908822,18.551334669447396,18.956413855073215,24.575290766516684,26.715225905169163,19.07884207428387,18.306103679111068,21.20973235057235,19.75461911895287,20.57016775946985,19.32928937097308,20.368305942662094,21.603077285770897,18.90932603186025,19.391612617892157,19.19569868936166,21.66504321055998,19.708615881683063,19.88281992032577,21.918103523920585,19.1789856169851,19.023803882727535,19.779760447994803,20.743784758018105,17.984823826445844,21.043559743867565,18.91891498768354,18.71736438490101,21.80668095229888,19.3944190195314,21.20440078954758,18.75209203165388,19.810223470189317,19.83047223345029,17.977595427068533,17.671764617320754,20.06796562394033,19.06753346933105,20.35762636085858,18.571092037251834,18.72000471316188,20.743558124912077,19.85865284657557,20.77905529812509,20.136222633467906,21.28409925518662,19.418683649656256,18.4555345546459,19.46950449682721,19.142975294111977,18.326951632691262,20.469497688113282,18.971112537737262,17.894402274895103,18.23087481826305,19.43642422994056,18.2089253775642,21.969463872429433,18.651541656819443,19.267011989897885,19.383962394647014,17.199485736188493,22.70041905569664,18.59831118730685,18.567849913949868,18.162149800780607,16.974391798339642,18.91909605714342,17.721915385216743,17.495227870893228,18.257176287156444,18.793614091214394,19.125826245623518,17.64314926576908,17.477267790451616,19.05393281686933,17.835144838945837,18.065406829540475,18.614519674696044,17.642130658650082,20.14613728411552,18.736121324247193,18.484520631714428,16.998359191620143,17.349483768366866,19.115705533068883,17.761200459926304,17.19342093787512,16.825746580667982,18.10363329860522,17.774994910162263,16.231141414282146,19.333333333333332,1,0
7316-878,21.976330002755663,22.724026232969365,23.34586029844452,22.407597268791108,19.656925907070946,19.03004844883029,21.019275554345157,21.405192664951365,21.523252479214936,19.59548097419812,20.893701267434995,18.680830499990265,21.335960679372693,23.20322543507076,24.65566047596276,24.86223388306037,20.40642197165509,22.120887792293747,17.558707196204296,14.797930289281355,20.611688351614127,20.038265449181143,21.2523124510225,23.819223176437838,24.34216514874501,21.66243631182949,22.512914807979413,18.736093310906398,22.351213478370173,24.44667983726672,24.68796273264459,20.16206705206649,18.076627780927268,23.665093214025635,24.122457335013312,21.967794476094305,23.67716242967937,25.800614670307603,22.946336716979143,26.89574505288732,18.084084754290583,18.18383951182725,18.170983015959354,17.488200213610607,23.17837577562831,18.086938516437243,23.80152784942874,21.41150136123458,12.825278014613414,21.770126806889643,19.977232380618958,21.701494621176632,23.667941765329488,23.29216776553724,25.35194775658526,21.725650224484173,27.580653162476583,20.138645463758973,22.803420493071823,24.34286887288429,23.796864076826008,23.128890169964446,22.179668518568164,25.002411090460512,23.470276107035414,24.02214796803089,18.886082016487276,25.2663609653624,22.59429063760773,23.04854255922379,23.996423974945767,25.178560843541117,23.19797868210848,20.56415927444303,17.904608711495765,20.33846993351705,22.502607526710907,16.02165804329565,20.81140837680367,23.274465184651906,23.370391155848303,25.469805167955432,21.12751537654611,18.886281292157737,18.035266047242462,18.65612197672174,18.280239377262305,22.51907166875905,22.657470366689957,19.740241726857125,23.251382746624376,15.29188598998009,18.656308866294705,22.90896385585701,21.35398643199872,22.58876248659721,21.463202882495295,18.44687081076817,21.68596948797993,22.293461344709893,21.888802491677957,17.808082106708618,16.446452171371487,21.95802966071312,21.03300021572349,16.411138977572612,23.9169292722917,18.50703506984185,18.584386195739285,19.000162026567068,21.959357842441584,22.656043317987937,21.945011245823885,19.412590374168715,21.27310082860829,23.268900014592816,23.779360420703515,18.3760265446914,27.63332634124685,27.62782692781277,22.21813131826077,22.073168971963508,27.128698346724047,20.537814272026715,26.59857063822294,19.377482572152385,21.960352603584557,23.056893153241774,23.304730144346333,23.891531182379403,19.91586861979437,17.410952353523612,15.865093399753375,20.630893942983736,20.793677637687384,26.395530718980076,21.414880249816623,28.632981887427977,22.368194041960635,21.40992216855943,22.895530211444648,23.4408823926631,22.15073320334382,21.80594739453274,20.996310023910773,22.85479488150227,23.232661812708344,23.226232068749443,22.407067317993,20.28074406701043,23.62201615136172,20.90599484323685,20.81922240819101,25.94675719565291,17.05555335293509,19.98092699869771,17.76485703033734,25.029710280179287,22.18109366719347,26.01399509344103,22.907954574349883,21.73013651225645,23.41396680314004,22.82374027073901,18.207409423977843,19.16360564576859,16.39983814961636,26.19992115406672,20.67283087879612,23.31164707448568,25.172417774181323,22.43149961331818,25.909507225945493,26.730508792101062,24.816235235904543,21.96404577912195,23.57119245032612,19.2075691782304,21.9342680510184,23.312244241673312,22.19735226016912,23.26852064587329,20.968577288549373,18.218744205030845,17.99940288532096,18.68427825769794,17.813583722785243,20.364269740260003,21.383482546494292,25.521776290066704,18.495686754732017,25.810004066208613,24.52442886835655,21.94061551911576,20.148335737488036,21.614248324135183,23.268932351002505,24.4487128746115,21.999600463589434,23.992378524318,22.624301970330816,16.203145708237134,18.432132076048493,24.806799509457303,24.37718500412045,18.055583369248215,15.934486365574,23.5005456120464,16.30922106104538,18.718670995487965,18.068388690231995,24.006450611021144,20.576756090195147,21.542603951519837,22.089655202350325,21.998837328783004,16.989280984389747,21.595179043501247,23.909263755622508,22.2115252817714,18.468576464867148,22.89131978601576,20.139247994881327,17.85870479255439,21.73600149735636,19.202103127119283,21.42664682835598,23.435271515588617,17.298326274168225,22.59419815344757,21.164233117424335,19.183849978289047,20.242315319484828,23.10682117432884,22.542039839723365,19.791771561781637,24.03594000461509,19.52261942985507,17.674945108657443,22.329963085711658,21.523988868067903,19.73541625037992,21.25859647053157,24.647969059411743,23.112754760170795,23.48608834924859,18.22991810943269,24.45045624336214,20.417161493550644,18.98424573092529,23.89471500137583,25.530957311634943,16.970133589914663,20.00326183319473,23.257743807584514,21.26583083551506,17.19913709042068,23.11988475871996,23.56571417860807,21.601371959880925,21.287051447221508,24.63647495737133,23.71139533416713,21.89051226040304,18.499779970639597,21.714354207894928,21.132279401877543,23.68798644493709,23.95789396684551,20.221966544493796,17.51180123922142,24.576667141572585,22.16336014761872,22.426421483710516,20.089691738507614,19.457955608240702,21.67364116694688,17.829704460530493,24.21928499900205,19.00967400934963,23.447630328555817,26.18848408484019,20.119796664889734,20.902528605321923,24.78812992117624,19.52428061459506,25.683046061935503,25.688748804293077,25.705184373601263,20.18733880910336,17.492908871292883,18.085838224491088,21.59457508715002,26.512993190869185,25.09333571936871,23.58556953352344,25.478222321379967,20.280160083874875,20.620763384302393,21.46913573468467,19.881346458976193,19.30982941858453,23.98281876450291,20.785379686894057,18.10010899694667,25.49171137809279,21.29528733199997,23.4624686518011,17.959889803564952,18.356709671852204,18.6122366911319,25.13971481113807,26.84466671325654,19.16308134525942,18.014168741997253,20.860081929052747,19.753062156294906,20.879257228292907,19.2324400371159,20.408312854923967,22.23286824546735,18.63438445879829,19.03904346914855,18.218383356083805,23.57924305365773,19.426889523332456,19.78858968920075,21.33579588197012,18.589961886871027,19.152612688803867,19.547262035517903,20.72706901074896,17.589677032494347,20.9860203625112,19.12683081862389,18.55874061847149,21.741121354181164,18.747886155823835,20.86948251431112,18.378459927498493,19.580986909268653,19.60084133533277,18.24619520622484,17.766280363769187,20.308235585677796,18.626936131495945,19.757006966122404,18.53412419587248,18.53378297584737,20.45122566732341,19.54538146391829,20.684640207974656,20.2969278658625,21.00477288736696,19.436790091757747,18.26639247870916,19.91596351118436,19.21554857286455,18.093369096729216,20.199929333488218,18.576297050214425,17.72855843744571,18.14836132734968,19.647508551364204,18.46015153073814,22.133955773824443,18.403600208939235,19.53811016973236,19.165964474879676,16.932348396592346,23.301263574375238,18.62314911310803,18.855049305133686,18.05917648934101,16.711475570962765,18.5154754575709,17.661510933723083,17.37036819210758,17.99797598118722,18.791279049324274,18.860097486972975,17.696636075609444,17.572230271923065,18.78912112014349,17.909946479157725,17.889166997485603,18.70561485588887,17.910917938122527,19.98351075460987,18.551819250103392,18.375022858138085,17.033794782884694,17.278641617252337,19.04628032924211,18.616133382936564,17.100148640847948,16.81956455726979,18.365198675719466,17.930964546687534,15.746808372044953,19.333333333333332,1,0
